download_date,published_date_gmt,title,url,category,raw_text
2023-08-22,2023-08-22 11:11:54,徐耀昌痛心針砭國民黨 南投副議長潘一全：心有戚戚焉,https://news.ltn.com.tw/news/politics/breakingnews/4404328,Politics,"針對前苗栗縣長徐耀昌退出國民黨，及對國民黨、侯友宜相關批評，人在國外的南投縣副議長潘一全也越洋回應是感觸良多。（資料照）

2023/08/22 19:11

〔記者佟振國／南投報導〕針對前苗栗縣長徐耀昌今天臉書宣布退出國民黨， 並痛心檢討國民黨高層有3大缺失與總統參選人侯友宜的4大罪狀，先前即以「信的是哪一國無情關公」批侯的南投縣副議長潘一全，對於徐耀昌個人退黨行為不予評論，但對國民黨及侯友宜的痛心批評是心有戚戚焉，希望國民黨能深刻檢討、傾聽基層心聲，也重申個人不支持侯，但也不會支持其他總統參選人，但會全力支持南投的國民黨立委參選人，若黨中央只會祭黨紀處分，他無話可說。

目前人在國外的潘一全對於接獲徐耀昌退黨一事表示意外，但屬於徐的個人行為不予評論，但強調徐對國民黨有黨內鬥爭、派系領導、沒有顧及民意的3大批評，以及對侯友宜不挺韓國瑜、不挺公投等4大罪狀，似乎都說中不少黨內基層心聲，現在黨內大咖相繼出走，黨中央當然有責任。

請繼續往下閱讀...

潘一全表示，何勝豐議長都已經宣布退黨那麼久了，但至今有看到黨中央或是侯辦方面有何積極挽回的動作，甚至黨中央、侯辦的行事也不同調，黨內缺乏向心力，要基層如何是好。

潘一全也感慨既然在野黨的最大公約數是「下架民進黨」，近期民調也不支持民進黨完全執政，明年大選應是最佳機會，但侯、柯、郭完全不思考該怎麼合作，似乎把自己的權力欲望擺第一，明年要贏民進黨根本不可能，也對國民黨的總統選情感到相當憂慮，只能先把南投立委選情穩住，因為立委也真的不能再輸了。

不用抽 不用搶 現在用APP看新聞 保證天天中獎 點我下載APP 按我看活動辦法"
2023-08-22,2023-08-22 11:09:33,情人節謝衣鳯、吳音寧大PK！「山道猴子」對上「鄉下牛郎」,https://news.ltn.com.tw/news/politics/breakingnews/4404316,Politics,"吳音寧、謝衣鳯的情人節PO文各有特色，網友都予以好評。（擷圖自吳音寧、謝衣鳯臉書）

2023/08/22 19:09

〔記者顏宏駿／彰化報導〕彰化縣第三選區立委選舉被喻為本屆「最有看頭」的立委選局！實力派國民黨立委謝衣鳯遭到民進黨前北農總經理吳音寧的挑戰，兩人在情人節首先「過招」，吳音寧推出「鄉下牛郎」梗，意外引出「現代織女愛大牛」，謝衣鳯則引用時下YT神劇「山道猴子的一生」梗，意外引出「委員的愛車是哪部？」

有別於時下政治人物用自己的相片祝大家情人節快樂，謝衣鳯與吳音寧的PO文均不落俗套，獲得各自支持者的好評，至於孰優孰劣，網友一致認為，各有特色，難分軒輊。

請繼續往下閱讀...

吳音寧用一部插滿其旗幟的牛車來比喻「現代牛郎」。呈現「鄉下來的牛郎」腳踏實地、勤檢樸實，堪稱現代的「稀有動物」，終將獲得「織女」的青徠，她用這張照片來祝大家情人節快樂，也希望選民比照片中的牛郎，將她的旗幟插在農機上作「行動看板」。但有網友妙回，現代的織女都愛「大牛（藍寶堅尼跑車）」，其他網友無不會心一笑。

謝衣鳯用「山道猴子梗」創作祝大家情人節快樂的圖片，畫面中謝衣鳯擺著一付酷臉，穿著「莫忘說愛我」的黑色T裇站在機車彎道上，浮出斗大的「情字這條路」，她要大家「七夕情人節，莫忘說…我愛你」。

網友說，這個問候很有梗，「只想知道委員的機車是哪部？」也有網友說，太用心了，年輕人看到，一定很有感覺。

不用抽 不用搶 現在用APP看新聞 保證天天中獎 點我下載APP 按我看活動辦法"
2023-08-22,2023-08-22 10:58:48,瑞典國會議員今年訪台第二團 蔡總統明接見,https://news.ltn.com.tw/news/politics/breakingnews/4404311,Politics,"「台灣瑞典國會議員協會」（STPA）副主席馬提亞（Mathias Tegnér）等6位瑞典國會議員來台訪問，蔡英文總統明天將於總統府接見。（圖擷自外交部）

2023/08/22 18:58

〔記者陳昀／台北報導〕「台灣瑞典國會議員協會」（STPA）副主席馬提亞（Mathias Tegnér）等6位瑞典國會議員來台訪問，總統府發言人林聿禪晚間表示，總統府表達誠摯歡迎，蔡總統將於明天下午，於總統府內接見訪問團，就雙方共同關注之議題交換意見。這也是今年第二個瑞典國會正式訪問團，展現台灣與瑞典友誼日益緊密。

林聿禪說明，訪團此行由「台瑞國會議員協會」副主席馬提亞（Mathias Tegnér）率領，成員尚包括傅賽酋（Joar Forssell）議員、胡柏立（Johan Hultberg）議員、艾麗森（Åsa Eriksson）議員、林伊娃（Eva Lindh）議員、以及歐森帆（Stefan Olsson）議員等，共6位跨黨派國會議員。

請繼續往下閱讀...

林聿禪表示，台灣與瑞典是共享民主、自由及法治等普世價值的民主夥伴，瑞典政府及國會也多次透過實際行動為我國發聲，期盼透過此行，進一步促進台灣與瑞典在各領域的合作交流，並攜手為強化全球民主韌性發展共同努力。

不用抽 不用搶 現在用APP看新聞 保證天天中獎 點我下載APP 按我看活動辦法"
2023-08-22,2023-08-22 10:50:32,國民黨控綠能害台電虧損 賴清德競辦：惡質手段削弱台灣競爭力,https://news.ltn.com.tw/news/politics/breakingnews/4404308,Politics,"賴清德競選辦公室發言人陳世凱說，國民黨為了走回核能老路惡意中傷綠能產業、削弱台灣產業競爭力，卻拿不出一點實證。（賴清德競選辦公室提供）

2023/08/22 18:50

〔記者陳昀／台北報導〕國民黨指控民進黨主席暨總統參選人賴清德與前立委賴勁麟，20年前在立法院強推《再生能源發展條例》，將再生能源法案跟電業法脫鈎，甚至直指發展綠能是台電虧損主因。賴清德競辦發言人陳世凱晚間反駁，國民黨為了走回核能老路惡意中傷綠能產業、削弱台灣產業競爭力，卻拿不出一點實證，害台灣無法走向國際的，就是國民黨惡質的政治手段。

陳世凱說，請國民黨批評要本於事實，不要為了選舉利益，刻意抹黑造謠，攻擊綠能產業，傷害台灣綠能發展。陳世凱說，事實上，在烏俄戰爭開打前，台電每年平均都有盈餘，直到烏俄戰爭開打後，致使國際燃料成本上漲，台電才因此產生虧損。陳世凱強調，將台電虧損原因惡意扭曲成因為發展綠能，是非常沒有專業素養的惡質抹黑。

請繼續往下閱讀...

另外，針對再生能源躉售價格，陳世凱也說，台電收購再生能源的相關規範，完全依循《再生能源發展條例》的規定。《再生能源發展條例》是在2009年、馬英九執政時期修法通過，當年立法院內國民黨和泛藍的立法委員席次，甚至高達7、8成。陳世凱反問國民黨，將發展綠能說成是圖利，難道都不會覺得是在打臉自己嗎？

陳世凱強調，國民黨與國際發展綠能趨勢背道而馳，真正害台灣無法走向國際的，就是國民黨惡質的政治手段。為了選舉利益、為了走回核能老路，鋪天蓋地的惡意中傷綠能產業、削弱台灣產業競爭力，卻連一點實證都拿不出來。陳世凱並嚴正呼籲國民黨，不要再為了護航自己的核能政策，放棄專業倫理，繼續傷害台灣綠能產業發展！

不用抽 不用搶 現在用APP看新聞 保證天天中獎 點我下載APP 按我看活動辦法"
2023-08-22,2023-08-22 10:49:17,鍾佳濱：前瞻補助建設 屏東自來水、道路獲大幅改善,https://news.ltn.com.tw/news/politics/breakingnews/4404298,Politics,"立委鍾佳濱認為前瞻補助建設讓屏東自來水、道路獲得大幅改善。（鍾佳濱服務處提供）

2023/08/22 18:49

〔記者葉永騫／屏東報導〕立法院財政委員會今天（22日）與相關各部會至屏東縣政府考察屏東地區前瞻預算執行情形與財政收支劃分等議題，立委鍾佳濱表示，屏東縣政府在財政收支劃分對非六都縣市不公平的條件下，努力地透過前瞻預算來提案，爭取到多項各部會的經費，使屏東縣政府在年度預算規模高達600億，大幅改善自來水、道路及財政上的困境，感謝中央提供特別計畫案使屏東獲得發展的機會。

鍾佳濱指出，無自來水地區供水改善第三、四期計畫，中央與屏東地方一共投入49.52億，改善屏東偏遠無自來水地區長期使用地下水、水質差、用水不便等問題，使當地用水受益達將近83000戶，大幅改善民眾用水品質。

請繼續往下閱讀...

在內政部的「提升道路品質計畫」中，屏東縣立圖書館周邊人行空間改善工程、屏東火車站環境整合計畫工程等案件，總補助案件多達229件，計畫編列補助38.45億元，已完成34.14億元，執行率88.79%，使台灣有更友善的行人環境，也使行人經過路口時更加安全。

副縣長黃國榮認為，財劃法對於屏東等農業為主的縣市較不公平，建議擴大中央統籌分配稅款財源，將「所得稅」、「營業稅」、「貨物稅」分配比例提高；土地增值稅應比照直轄市全歸地方等一系列建議。

鍾佳濱表示，前瞻計畫本就是發展程度需要加強的才需要給多一點，並且對於國家發展的重點項目給予資源，這才是前瞻計畫的目的，屏東縣府努力認真提案申請到的金額，在非六都比起來第一名，這是縣府努力的成果，也是應得的。

不用抽 不用搶 現在用APP看新聞 保證天天中獎 點我下載APP 按我看活動辦法"
2023-08-22,2023-08-22 10:42:06,喊「下架國民黨」 徐耀昌再度說明用意,https://news.ltn.com.tw/news/politics/breakingnews/4404310,Politics,"徐耀昌說，說出「下架國民黨」，是希望國民黨能自我反省。（民眾提供）

2023/08/22 18:42

〔記者蔡政珉／苗栗報導〕前苗栗縣長徐耀昌在郭台銘苗栗縣造勢大會喊「下架國民黨」，引發熱議，徐耀昌今天（22日）宣布退出國民黨，下午受訪時解釋口出「下架國民黨」用意，是希望國民黨痛定思痛。

徐耀昌說，說出「下架國民黨」，是希望國民黨能自我反省，不要再自認為泱泱大黨，應虛心廣納百川，讓社會大眾重新肯定國民黨有所為、有所不為，喚醒民眾對國民黨信心。

請繼續往下閱讀...

徐耀昌說，盼國民黨執政當局虛心受教，多多請益，以獲得民眾肯定才是當務之急。

不用抽 不用搶 現在用APP看新聞 保證天天中獎 點我下載APP 按我看活動辦法"
2023-08-22,2023-08-22 10:31:45,力挺郭台銘、回鍋選立委？徐耀昌：逼急了「沒有什麼絕對」,https://news.ltn.com.tw/news/politics/breakingnews/4404299,Politics,"徐耀昌說，若社會需要關心苗栗的民意代表，他會考慮重操舊業參選下屆立委。（民眾提供）

2023/08/22 18:31

〔記者蔡政珉／苗栗報導〕前苗栗縣長徐耀昌宣布退出國民黨，痛批國民黨提名侯友宜；部分人士指稱他退黨、在郭台銘「主流民意大聯盟」造勢晚會說出「下架國民黨」，是有意參選立委，徐耀昌今天說，是否參選立委並不一定。

至於退黨後是否全力替郭台銘輔選？徐耀昌說，目前無特定人選，但他認為要做對的事，總統扮演角色非常重要，誰能更符合民眾期待，大家希望台灣能在世界上有一席之地、身為台灣人為榮。

請繼續往下閱讀...

徐耀昌說，縣長已當過，何必強求選立委？除非兩個情況，例如縣長鍾東錦認為，需要資深立委徐耀昌協助苗栗縣他會納入考慮；第二則是顛倒是非的人不問究理稱他是為了以無黨籍身分參選立委才有相關行為、言論，但他逼急了、時勢所趨的話，「沒有什麼絕對」。

徐耀昌說，若社會需要關心苗栗的民意代表，他會考慮重操舊業參選下屆立委。

不用抽 不用搶 現在用APP看新聞 保證天天中獎 點我下載APP 按我看活動辦法"
2023-08-22,2023-08-22 10:19:24,退黨怒轟侯友宜！徐耀昌：國民黨提出這種人選能看嗎？,https://news.ltn.com.tw/news/politics/breakingnews/4404277,Politics,"徐耀昌痛批侯友宜，當時不參加、不幫忙，如今大選卻要大家幫忙，「天底下有這樣的事嗎？」（民眾提供、資料照；本報合成）

2023/08/22 18:19

〔記者蔡政珉／苗栗報導〕前苗栗縣長徐耀昌10日參加鴻海集團及永齡基金會創辦人郭台銘「主流民意大聯盟」苗栗場造勢晚會，脫口說出「下架國民黨」，國民黨黨中央函請徐耀昌陳述意見，不過，他今天（22日）凌晨發文宣布退出國民黨。徐耀昌下午受訪時痛批侯友宜，過去地方補選、4大公投不幫忙，國民黨「提出這種的人選，能看嗎？」

徐耀昌說，國有國法、家有家規，國民黨要處分其所謂的不當言行欣然接受。國民黨不這麼做也不合常理。

請繼續往下閱讀...

但徐耀昌話鋒一轉說，普遍性、大家對侯友宜過去態度與國民黨中央提名人選都認為不恰當。以往四大公投、地方上的補選，大家都全員到場代表團結，徐耀昌批評侯友宜當時不參加、不幫忙，如今大選卻要大家幫忙，「天底下有這樣的事嗎？」他相當不以為然，他從政30多年，這是國民黨不好的示範。

徐耀昌說，他發表言論代表他個人，媒體披露後，也有鄉親感謝他說出他們心中不敢講的話，代表國民黨的行事作風確實有待考量、需要痛定思痛。反觀民進黨全力支持賴清德，他痛批國民黨，「提出這種的人選，能看嗎？」

徐耀昌痛批侯友宜，當時不參加、不幫忙，如今大選卻要大家幫忙，「天底下有這樣的事嗎？」（民眾提供）

不用抽 不用搶 現在用APP看新聞 保證天天中獎 點我下載APP 按我看活動辦法"
2023-08-22,2023-08-22 10:19:06,中媒稱雙城論壇是兩岸「和平之樹」 蔣萬安：多數民眾樂見交流,https://news.ltn.com.tw/news/politics/breakingnews/4404288,Politics,"蔣萬安表示，雙城論壇從2010年起舉辦13次、每年都舉辦，這次決定率團參加，最重要的是絕大部分的台灣民眾都希望能夠和平繁榮。（記者張嘉明攝）

2023/08/22 18:19

〔記者楊心慧／台北報導〕台北市長蔣萬安將率市府出席8月29至31日在上海舉辦的「雙城論壇」，中國國台辦旗下的「中國台灣網」評論指雙城論壇是兩岸關係中的「和平之樹」，蔣萬安今受訪回應，絕大多數民眾都不希望兩岸兵凶戰為，透過這樣的市政交流，發展出來的實質成果，相信是絕大多數台灣民眾所樂見。

蔣萬安今下午到台大圖書館參觀俞大維先生紀念特展，被問到「中國台灣網」指雙城論壇是「和平之樹」，他表示，雙城論壇從2010年起舉辦13次、每年都舉辦，這次決定率團參加，最重要的是絕大部分的台灣民眾都希望能夠和平繁榮，盼透過雙城論壇能持續維持交流、溝通的管道。

請繼續往下閱讀...

蔣萬安指出，這次相關行程都已排定，包括副秘書長王秋冬也到對岸，到各可能參訪的地點實際看過，其實行程算是很滿，第二天也有一整天的論壇，也特別針對環境、永續智慧、醫療等做專題研討，同時會簽署MOU，行程都已排定。

蔣萬安認為，兩岸間越艱難、大環境越緊張時，越需要交流溝通，雙城論壇就是扮演溝通交流的管道，希望能持續市政交流，延伸出很多市政實質的成果。

另外，民進黨台北市議員林延鳳向市府調閱與上海方共同簽署「合作備忘錄」（MOU）草案資料，北市府各單位卻用各種理由搪塞、不願提供；蔣萬安回應，這是依照過去的慣例進行，從2010年起已舉辦13次，發言人殷瑋之前有回應過，未來一定都會把簽署的MOU公開。

不用抽 不用搶 現在用APP看新聞 保證天天中獎 點我下載APP 按我看活動辦法"
2023-08-24,2023-08-24 08:54:14,美国男篮国家队结束阿布扎比行程，体验阿联酋文化,https://www.wam.ae/zh-CN/details/1395303189219,Sports,
2023-08-24,2023-08-24 02:49:00,新竹球場大聯盟檢測報告公布 內野不如公園且升高受傷風險,https://www.ettoday.net/news/20230824/2567565.htm?from=rss,Sports,"▲新竹棒球場檢測 。（圖／新竹市政府提供）

記者歐建智／綜合報導

針對新竹市棒球場，新竹市政府今天公布美國職棒大聯盟指定場務單位的檢測報告原文，新竹市政府表示，市府將儘速召開新竹市立棒球場工程體檢會議，研擬棒球場的具體改善方案及期程。

美國職棒大聯盟指定場務單位BrightView總經理Chad Olsen在7月13日來台進行新竹市立棒球場檢測場勘，日前檢測分析報告已送達新竹市府，並於第一時間檢附翻譯送交地檢署。

[廣告]請繼續往下閱讀...

新竹市府表示，該報告由大聯盟場務專家 Murray Cook及 Chad Olsen共同署名，依據專業棒球場標準來評估本市棒球場狀況。檢測方式包含自然排水測試、淸碎石排水測試、底部排水測試、截斷面勘驗、專業實驗室檢測各層取樣材質、專家環場視察等，詳盡解釋土壤級配、排水條件、球場尺寸、噴灌系統等球場關鍵組成，並針對後續改善提出優化建議。

▲新竹棒球場檢測 。（圖／新竹市府提供）

針對球場排水問題，本次報告提及，新竹棒球場表土層材質無法提供足夠的排水性能，甚至會升高球員受傷的風險；降雨及草皮積水後，排水速度會很慢，在雨期時將很難進行比賽。

至於表土層下方之清碎石層，報告顯示其含有細小的石塵顆粒，這些顆粒被鎖定且太過緊實，以至於水份無法進入此層以下的排水系統。這種材料通常不被批准作為運動場場地的生長介質或排水材料。

報告亦指出，內野土壤成分未達職業標準，甚至未達高中、公園、綜合休閒場館的一般標準，沙子、淤泥和粘土的比例也不符合棒球場的行業標準。欲解決上述問題，報告建議要重建表土層及去除清碎石層。

▲新竹棒球場檢測 。（圖／新竹市政府提供）

經科學儀器及專家檢驗後，報告描述之球場狀況與 去年7月20日由職棒球員工會所提出球場使用回饋心得相符。依據該份回饋心得指出，內野紅土區稍嫌鬆軟、不夠紮實、顆粒過大、含沙量及碎石粒過多，容易積累體能負擔及下半身運動傷害 ;外野草皮相較於其他球場感覺過硬、撲接時容易造成運動傷害。

本次檢驗報告，同時也釐清 3 月份新竹棒球場工程體檢會議會勘時，球場曾出現多日未降雨而水坑積水處卻遲遲無法排水之滿溢現象。

市府後續將儘速召開新竹市立棒球場工程體檢會議，針對 BrightView提出的改善評估建議，研擬棒球場的具體改善方案及期程，還給市民一座能夠安全舉辦比賽的棒球場。

▲新竹棒球場檢測 。（圖／新竹市府提供）

為昭公信，本次檢驗報告原文優先提供新竹市議會棒球場改善監督小組，並將上網供本市市民及廣大球迷朋友檢視。

另有關議員詢問報告送達市府時程，市府在此澄清，BrightView總經理 Chad Olsen在7月13日來台進行新竹市立棒球場檢測場勘，當時即約定 1 個月後提供球場報告，市府亦於8月 14日，也就是 1 個月後第 1 個工作日收到報告，以上均按照工作期程安排。

後續市府亦多次召開會議，研討報告內容及後續改善方案，並刻正與 BrightView確認球場改善方案中，相關行政作業皆確實且迅速進行中。

新竹市表示，新竹棒球場改善秉持專業至上、安全至上，以專業技術克服施工層面上的困難與障礙，也將釐清行政程序上的統包需求，不論後續選擇維持既有統包條件，或者改變球場設計規劃，市府將盡力提供市民一個安全完善且符合職業標準的棒球場。

▲新竹棒球場檢測 。（圖／新竹市政府提供）"
2023-08-24,2023-08-24 02:29:00,賈吉生涯首次三響砲 助洋基終止難堪9連敗,https://www.ettoday.net/news/20230824/2567541.htm?from=rss,Sports,"▲洋基隊長賈吉（Aaron Judge）打出生涯首次三響砲 。（圖／達志影像／美聯社）

實習記者胡冠辰／綜合報導

紐約洋基近期陷入惡夢泥沼9連敗，今天（24日）拒絕向10連敗低頭！洋基隊長賈吉（Aaron Judge）打出生涯首次三響砲，灌進6分打點，終場洋基以9比1大勝華盛頓國民，結束9連敗。

賈吉在第一局就擊出陽春砲，幫助球隊先馳得點1比0領先，緊接著2局下二出局滿壘時，賈吉掌握對方失投的紅中速球，一棒將小白球扛到中外野外，這是一發拉開比數的滿貫全壘打，也是他生涯第5支滿貫砲，比賽戰況來到6比0。

[廣告]請繼續往下閱讀...

7局下，賈吉又揮出了一發右外野反方向的全壘打，這是他這場比賽第三支，也是他生涯第一次單場三響砲。

上次洋基打者揮出三響砲要回溯到2022年4月的瑞佐（Anthony Rizzo）。本賽季賈吉僅打72場就敲出27轟，火力驚人。

洋基先發投手賽維里諾（Luis Severino）表現同樣不遑多讓，6.2局只被敲出1支安打，沒有失分，防禦率也從7.98下修至7.26。"
2023-08-24,2023-08-24 02:27:00,法官開庭！賈吉生涯首度單場三響砲 改寫隊史紀錄,https://www.ettoday.net/news/20230824/2567534.htm?from=rss,Sports,"▲賈吉 （圖／達志影像／美聯社）

記者馮茵／綜合報導

洋基近日陷入9連敗低潮，今終於以9比1擊敗國民拿下勝利，隊長賈吉（Aaron Judge）生涯首度敲出單場三響砲，貢獻6分打點。

FIRST CAREER THREE-HOMER GAME FOR AARON JUDGE pic.twitter.com/R4kO5DKcxW [廣告]請繼續往下閱讀... August 24, 2023

賈吉今日擔任第2棒、指定打擊，1局下首打席擊出中外野方向陽春砲，幫助洋基先馳得點，2局下第2打席更是敲出一發驚天滿貫砲！讓洋基將比分擴大至6比0，7局下拉梅修（DJ LeMahieu）先擊出一發全壘打，下一棒賈吉也補上陽春彈，隨後兩支安打讓洋基9比0奠定勝基，最終成功擊敗國民隊，中止悲慘9連敗。

根據大聯盟官網報導，賈吉在第2局的滿貫砲為生涯第5支，而洋基則成功逃過自1913年以來首度10連敗的命運。另外，根據《ESPN Stats & Info》指出，賈吉為2006年「A-Rod」羅德里格茲（Alex Rodriguez）後，第一位擊出單場3轟包含滿貫砲的洋基球員。"
2023-08-24,2023-08-24 02:11:00,中華男排好威！ 直落3擊退伊拉克亞錦賽將和卡達爭4強,https://www.ettoday.net/news/20230824/2567503.htm?from=rss,Sports,"▲中華男排直落3擊敗伊拉克，將和卡達爭奪本屆4強門票。（圖／取自排球協會FB）

記者杜奕君／綜合報導

中華男排24日在亞洲錦標賽12強戰傳來捷報，以25比19、25比18、25比18直落3撂倒伊拉克，除了順利闖進6強複賽，今日還將和卡達爭取本屆4強門票。

此次排球亞錦賽，中華隊和蒙古、巴林同分在D組，由於蒙古選擇退賽，因此中華隊賽前已經先取得1勝優勢，預賽首戰碰頭今年亞洲挑戰賽巴林之役，成功大演逆轉秀，最終以分組第1順利闖進12強複賽。

[廣告]請繼續往下閱讀...

12強複賽中華隊碰頭A組第2位的伊拉克，此戰中華隊展現強大求勝氣勢，最終以25比19、25比18、25比18輕取對手，下一戰將和卡達爭奪本屆最終4強門票。

▲中華男排在亞錦賽連續贏球，已經挺進6強複賽。（圖／取自排球協會FB）"
2023-08-24,2023-08-24 01:49:00,李哲輝、楊博軒擊敗世界第1！ 羽球世錦賽強勢直闖16強,https://www.ettoday.net/news/20230824/2567475.htm?from=rss,Sports,"▲李哲輝、楊博軒擊敗世界第1印尼組合，直闖世錦賽16強 。（圖／資料照）

記者杜奕君／綜合報導

台灣羽球男雙好手李哲輝、楊博軒在本屆羽球世錦賽傳來捷報，面對世界排名第1位的印尼強敵阿爾弗蘭(Fajar Alfian)、阿利安托(Muhammad Rian Ardianto)，「李楊配」最終以21比18、21比19順利贏球，也挺進本屆羽球世錦賽16強。

目前世界排名第21位的李哲輝、楊博軒，今日對上本屆大會頭號種子，世界男雙排名首位的阿爾弗蘭與阿利安托，過去雙方人馬4度對決，都由印尼組合拿下勝利，且4戰李哲輝、楊博軒皆以直落2吞敗。

[廣告]請繼續往下閱讀...

但今日李哲輝、楊博軒表現出色，首局先以11比8取得領先，技術暫停後雖遭印尼組合兩度追平，但李哲輝、楊博軒隨後穩住壓力，一波6比2攻勢，成功以21比18搶下首局。

第2局李哲輝、楊博軒持續穩紮穩打，即便開局呈現落後，但隨後就強勢逆轉，隨後並以20比16率先取得4個賽末點，但阿爾弗蘭與阿利安托此時連追3分，所幸關鍵時刻李哲輝、楊博軒展現大將之風贏下此局，更以直落2拿下雙方對戰首勝，並風光闖進16強。

在耗費39分鐘擊敗世界第1的印尼組合後，李哲輝、楊博軒下一輪對手將是南韓好手姜敏赫、徐承宰，爭奪本屆8強門票。

▲李哲輝、楊博軒下一輪將對上南韓爭取8強門票 。（圖／資料照）"
2023-08-24,2023-08-24 01:48:00,沒休息！大谷翔平雙重賽首戰手臂疲勞退場 第2戰續打DH,https://www.ettoday.net/news/20230824/2567476.htm?from=rss,Sports,"▲大谷翔平。（圖／達志影像／美聯社）

記者馮茵／綜合報導

天使今和紅人進行雙重賽，大谷翔平擔任首戰先發投手，僅投1.1局因手臂疲勞退場休息，但仍在雙重賽第2戰中先發，扛下第2棒指定打擊。

大谷翔平在雙重賽首戰敲出本季第44轟，超車勇士強打歐森（Matt Olson），獨居大聯盟全壘打王，但作為投手，第2局面對紅人新秀英卡納西恩—史特朗德（Christian Encarnacion-Strand）投出2好2壞後，向休息室示意，總教練和訓練師上來了解情況後退場休息，此戰僅投1.1局未被安打，有2次三振、1次保送，天使中繼投手遭到紅人打線狙擊，終場4比9吞下敗仗。

[廣告]請繼續往下閱讀...

總教練奈文（Phil Nevin）賽後表示，大谷翔平只是手臂疲勞，仍在進行詳細檢查。首戰退場後，大谷翔平繼續在雙重賽第2戰先發，擔綱第2棒指定打擊。"
2023-08-24,2023-08-24 01:35:00,張育成手感復甦繳5支3 本季3A首次猛打賞,https://www.ettoday.net/news/20230824/2567461.htm?from=rss,Sports,"▲張育成 （圖／達志影像／美聯社）

記者馮茵／綜合報導

台灣好手張育成在今天對上國民3A的比賽中，繳出5支3亮眼成績，幫助紅襪5比2擊敗對手。

紅襪3A交手國民3A，張育成擔任先發第5棒、守一壘，2局上1出局後，張育成首打席擊出左外野一壘安打，4局上第2打席再度敲安上壘，6局上第3打席遭到三振，8局上第4打席打出一壘安打，幫助隊友上到三壘，9局上最後打席張育成敲出平飛球出局。

[廣告]請繼續往下閱讀...

張育成今日繳出5支3猛打賞，吞下1三振，打擊率3成，這也是他轉戰3A後首次打出兩支以上安打。

兩隊維持2比2平手進入第9局，紅襪3A把握換投，用連續安打一次進帳3分，超前戰局，9局下後援投手關門成功，終場5比2擊敗國民3A。"
2023-08-24,2023-08-24 01:21:00,參與大都會台灣日 樂天女孩紐約樂翻天與大使相見歡,https://www.ettoday.net/news/20230824/2567438.htm?from=rss,Sports,"▲樂天桃猿團隊及樂天女孩造訪紐約台灣經濟文化辦事處 。（圖／樂天桃猿提供）

體育中心／綜合報導

本季大聯盟最後一個台灣日活動，大都會隊台灣日27日舉行，也是最盛大的台灣日，大都會隊邀請樂天桃猿球團領隊浦韋青以及樂天女孩赴美共襄盛舉。

樂天女孩此行依舊忙碌，由隊長籃籃領軍，巫苡萱、Yuri 、孟潔、林襄、雅涵、副總監小帆和團長壯壯除了準備為花旗球場帶來的精彩賽前表演外，今明幾天將陸續拜訪紐約商會及參訪洋基球場。

[廣告]請繼續往下閱讀...

▲樂天桃猿團隊及樂天女孩造訪紐約台灣經濟文化辦事處 。（圖／樂天桃猿提供）

團隊在今日受邀至駐紐約台灣經濟文化辦事處，由大使李光章親自接見，李光章大使祝福樂天女孩此行讓紐約「樂翻天」，特別為樂天團隊安排辦事處大樓的導覧，並盡地主之誼，在第五大道宴請領隊浦韋青及樂天女孩。

李光章表示，歡迎浦領隊以及台灣最紅的棒球娛樂領導者樂天女孩，紐約的台灣同胞都熱愛棒球，同仁們很開心見到樂天女孩，感謝樂天球團安排樂天女孩把最精彩的台式應援文化帶給紐約球迷，樂天女孩也在辦事處大跳一段應援舞，用「超級喜歡辦事處」的舞蹈來為辦事 處加油，共同為台美人在美國加油。

▲樂天桃猿團隊及樂天女孩造訪紐約台灣經濟文化辦事處 。（圖／樂天桃猿提供）

▲樂天桃猿團隊及樂天女孩造訪紐約台灣經濟文化辦事處 。（圖／樂天桃猿提供）

▲樂天桃猿團隊及樂天女孩造訪紐約台灣經濟文化辦事處 。（圖／樂天桃猿提供）

▲樂天桃猿團隊及樂天女孩造訪紐約台灣經濟文化辦事處，浦領隊致贈禮物給李光章大使 。（圖／樂天桃猿提供）"
